OMIM disease genes	DESCRIPTION (Active links 12th February 2013)	OMIM disease genes	OMIM Recessive	OMIM Haploinsufficiency	OMIM Dominant Negative	OMIM de novo	OMIM de novo & Haploinsuficciency	MGI Lethality orthologs	MGI Seizure orthologs
FLVCR2	* 610865. FELINE LEUKEMIA VIRUS SUBGROUP C RECEPTOR 2; FLVCR2	FLVCR2				FLVCR2			
FMO3	* 136132. FLAVIN-CONTAINING MONOOXYGENASE 3; FMO3	FMO3							
FMR1	* 309550. FMR1 GENE; FMR1	FMR1			FMR1	FMR1			
FN1	* 135600. FIBRONECTIN 1; FN1	FN1							
FOLR1	"* 136430. FOLATE RECEPTOR 1, ADULT; FOLR1"	FOLR1	FOLR1			FOLR1			
FOXG1	* 164874. FORKHEAD BOX G1; FOXG1	FOXG1		FOXG1		FOXG1	FOXG1		
FOXI1	* 601093. FORKHEAD BOX I1; FOXI1	FOXI1	FOXI1						
FOXM1	Mouse Genome Informatics Database							MP:0002081	
FOXN1	* 600838. FORKHEAD BOX N1; FOXN1	FOXN1							
FOXP1	* 605515. FORKHEAD BOX P1; FOXP1	FOXP1		FOXP1		FOXP1	FOXP1		
FOXP2	* 605317. FORKHEAD BOX P2; FOXP2	FOXP2		FOXP2		FOXP2	FOXP2		
FOXP3	* 300292. FORKHEAD BOX P3; FOXP3	FOXP3	FOXP3			FOXP3			
FOXRED1	* 613622. FAD-DEPENDENT OXIDOREDUCTASE DOMAIN-CONTAINING PROTEIN 1; FOXRED1	FOXRED1							
FRAS1	* 607830. FRAS1 GENE; FRAS1	FRAS1							
FREM1	* 608944. FRAS1-RELATED EXTRACELLULAR MATRIX PROTEIN 1; FREM1	FREM1	FREM1			FREM1			
FREM2	* 608945. FRAS1-RELATED EXTRACELLULAR MATRIX PROTEIN 2; FREM2	FREM2	FREM2						
FRMD7	* 300628. FERM DOMAIN-CONTAINING PROTEIN 7; FRMD7	FRMD7	FRMD7						
FSHB	"* 136530. FOLLICLE-STIMULATING HORMONE, BETA POLYPEPTIDE; FSHB"	FSHB							
FSHR	* 136435. FOLLICLE-STIMULATING HORMONE RECEPTOR; FSHR	FSHR	FSHR	FSHR					
FTCD	* 606806. FORMIMINOTRANSFERASE CYCLODEAMINASE; FTCD	FTCD							
FTL	* 134790. FERRITIN LIGHT CHAIN; FTL	FTL				FTL			
FTO	* 610966. FAT MASS- AND OBESITY-ASSOCIATED GENE; FTO	FTO							
FTSJ1	* 300499. FTSJ HOMOLOG 1; FTSJ1	FTSJ1							
FUCA1	"* 612280. FUCOSIDASE, ALPHA-L, 1; FUCA1"	FUCA1							
FUS	* 137070. FUSED IN SARCOMA; FUS	FUS	FUS		FUS				
FUT6	* 136836. FUCOSYLTRANSFERASE 6; FUT6	FUT6							
FUZ	"* 610622. FUZZY, DROSOPHILA, HOMOLOG OF; FUZ"	FUZ				FUZ			
FXN	* 606829. FRATAXIN; FXN	FXN	FXN			FXN			
FXYD2	* 601814. FXYD DOMAIN-CONTAINING ION TRANSPORT REGULATOR 2; FXYD2	FXYD2			FXYD2				
FYCO1	* 607182. FYVE AND COILED-COIL DOMAIN CONTAINING 1; FYCO1	FYCO1	FYCO1						
FZD4	"* 604579. FRIZZLED, DROSOPHILA, HOMOLOG OF, 4; FZD4"	FZD4							
FZD6	"* 603409. FRIZZLED, DROSOPHILA, HOMOLOG OF, 6; FZD6"	FZD6	FZD6						
FZR1	Mouse Genome Informatics Database							MP:0002080	
G6PC	"* 613742. GLUCOSE-6-PHOSPHATASE, CATALYTIC; G6PC"	G6PC							MP:0002064
G6PC3	"* 611045. GLUCOSE-6-PHOSPHATASE, CATALYTIC, 3; G6PC3"	G6PC3	G6PC3						
GAA	"* 606800. GLUCOSIDASE, ALPHA, ACID; GAA"	GAA							
GABBR1	Mouse Genome Informatics Database								MP:0002064
GABBR2	Mouse Genome Informatics Database								MP:0002064
GABRA1	"* 137160. GAMMA-AMINOBUTYRIC ACID RECEPTOR, ALPHA-1; GABRA1"				GABRA1	GABRA1			
GABRB3	Mouse Genome Informatics Database								MP:0002064
GABRG2	"* 137164. GAMMA-AMINOBUTYRIC ACID RECEPTOR, GAMMA-2; GABRG2"	GABRG2		GABRG2	GABRG2				
GAD1	* 605363. GLUTAMATE DECARBOXYLASE 1; GAD1	GAD1	GAD1						
GAD2	Mouse Genome Informatics Database								MP:0002064
GAL	Mouse Genome Informatics Database								MP:0002064
GALC	* 606890. GALACTOSYLCERAMIDASE; GALC	GALC							
GALE	* 606953. UDP-GALACTOSE-4-EPIMERASE; GALE	GALE			GALE				
GALK1	* 604313. GALACTOKINASE 1; GALK1	GALK1							
GALNS	* 612222. GALACTOSAMINE-6-SULFATE SULFATASE; GALNS	GALNS							
GALNT3	* 601756. UDP-N-ACETYL-ALPHA-D-GALACTOSAMINE:POLYPEPTIDE N-ACETYLGALACTOSAMINYLTRANSFERASE 3		GALNT3						
GALT	* 606999. GALACTOSE-1-PHOSPHATE URIDYLYLTRANSFERASE; GALT	GALT			GALT				
GAMT	* 601240. GUANIDINOACETATE METHYLTRANSFERASE; GAMT	GAMT							
GAN	* 605379. GAN GENE; GAN	GAN	GAN						MP:0002064
GARS	* 600287. GLYCYL-tRNA SYNTHETASE; GARS	GARS		GARS	GARS			MP:0002080	
GATA1	* 305371. GATA-BINDING PROTEIN 1; GATA1	GATA1			GATA1				
GATA2	* 137295. GATA-BINDING PROTEIN 2; GATA2	GATA2		GATA2	GATA2				
GATA3	* 131320. GATA-BINDING PROTEIN 3; GATA3	GATA3		GATA3		GATA3	GATA3	MP:0002080 & MP:0002081	
GATAD1	* 614518. GATA ZINC FINGER DOMAIN-CONTAINING PROTEIN 1; GATAD1	GATAD1	GATAD1						
GATM	* 602360. L-ARGININE:GLYCINE AMIDINOTRANSFERASE; GATM	GATM							
GBA	"* 606463. GLUCOSIDASE, BETA, ACID; GBA"	GBA				GBA		MP:0002081	
GBE1	* 607839. GLYCOGEN BRANCHING ENZYME; GBE1	GBE1	GBE1						
GCDH	* 608801. GLUTARYL-CoA DEHYDROGENASE; GCDH	GCDH							
GCH1	* 600225. GTP CYCLOHYDROLASE I; GCH1	GCH1	GCH1	GCH1	GCH1	GCH1	GCH1		
GCK	* 138079. GLUCOKINASE; GCK	GCK	GCK	GCK		GCK	GCK		
GCKR	* 600842. GLUCOKINASE REGULATORY PROTEIN; GCKR					GCKR			
GCLC	"* 606857. GLUTAMATE-CYSTEINE LIGASE, CATALYTIC SUBUNIT; GCLC"	GCLC							
GCM1	Mouse Genome Informatics Database							MP:0002080	
GCM2	"* 603716. GLIAL CELLS MISSING, DROSOPHILA, HOMOLOG OF, 2"		GCM2						
GCNT2	"* 600429. GLUCOSAMINYL (N-ACETYL) TRANSFERASE 2, I-BRANCHING ENZYME; GCNT2"	GCNT2							
GCSH	* 238330. GLYCINE CLEAVAGE SYSTEM H PROTEIN; GCSH	GCSH							
GDAP1	* 606598. GANGLIOSIDE-INDUCED DIFFERENTIATION-ASSOCIATED PROTEIN 1; GDAP1	GDAP1	GDAP1		GDAP1	GDAP1			
GDF3	* 606522. GROWTH/DIFFERENTIATION FACTOR 3; GDF3	GDF3							
GDF5	* 601146. GROWTH/DIFFERENTIATION FACTOR 5; GDF5	GDF5	GDF5	GDF5	GDF5				
GDI1	* 300104. GDP DISSOCIATION INHIBITOR 1; GDI1	GDI1							
GDNF	* 600837. GLIAL CELL LINE-DERIVED NEUROTROPHIC FACTOR; GDNF	GDNF				GDNF			
GFAP	* 137780. GLIAL FIBRILLARY ACIDIC PROTEIN; GFAP	GFAP				GFAP			
GFI1	* 600871. GROWTH FACTOR-INDEPENDENT 1; GFI1	GFI1			GFI1				
GFM1	* 606639. MITOCHONDRIAL ELONGATION FACTOR G1; GFM1	GFM1							
GFPT1	* 138292. GLUTAMINE:FRUCTOSE-6-PHOSPHATE AMIDOTRANSFERASE 1; GFPT1	GFPT1	GFPT1						
GGCX	* 137167. GAMMA-GLUTAMYL CARBOXYLASE; GGCX	GGCX	GGCX						
GH1	* 139250. GROWTH HORMONE 1; GH1	GH1	GH1		GH1	GH1			
GHR	* 600946. GROWTH HORMONE RECEPTOR; GHR	GHR			GHR	GHR			
GHRHR	* 139191. GROWTH HORMONE-RELEASING HORMONE RECEPTOR; GHRHR	GHRHR	GHRHR						
GHSR	* 601898. GROWTH HORMONE SECRETAGOGUE RECEPTOR; GHSR	GHSR	GHSR						
GIF	* 609342. GASTRIC INTRINSIC FACTOR; GIF	GIF	GIF						
GIGYF2	* 612003. GRB10-INTERACTING GYF PROTEIN 2; GIGYF2	GIGYF2							
GIPC3	"* 608792. GIPC PDZ DOMAIN-CONTAINING FAMILY, MEMBER 3; GIPC3"	GIPC3	GIPC3						
GJA1	"* 121014. GAP JUNCTION PROTEIN, ALPHA-1; GJA1"	GJA1	GJA1		GJA1	GJA1		MP:0002081	
GJA5	"* 121013. GAP JUNCTION PROTEIN, ALPHA-5; GJA5"	GJA5							
GJB1	"* 304040. GAP JUNCTION PROTEIN, BETA-1; GJB1"	GJB1			GJB1	GJB1			
GJB2	"* 121011. GAP JUNCTION PROTEIN, BETA-2; GJB2"	GJB2	GJB2		GJB2	GJB2			
GJB4	"* 605425. GAP JUNCTION PROTEIN, BETA-4; GJB4"	GJB4			GJB4	GJB4			
GJB6	"* 604418. GAP JUNCTION PROTEIN, BETA-6; GJB6"	GJB6	GJB6		GJB6				
GJC3	"* 611925. GAP JUNCTION PROTEIN, GAMMA-3; GJC3"				GJC3				
GK	* 300474. GLYCEROL KINASE; GK	GK							
GLA	"* 300644. GALACTOSIDASE, ALPHA; GLA"	GLA			GLA				
GLB1	"* 611458. GALACTOSIDASE, BETA-1; GLB1"	GLB1	GLB1			GLB1			
GLDC	* 238300. GLYCINE DECARBOXYLASE; GLDC	GLDC							
GLE1	"* 603371. GLE1, S. CEREVISIAE, HOMOLOG-LIKE; GLE1L"	GLE1							
GLI2	* 165230. GLI-KRUPPEL FAMILY MEMBER 2; GLI2	GLI2			GLI2	GLI2		MP:0002081	
GLI3	* 165240. GLI-KRUPPEL FAMILY MEMBER 3; GLI3	GLI3		GLI3	GLI3	GLI3	GLI3	MP:0002080 & MP:0002081	
GLIS2	* 608539. GLIS FAMILY ZINC FINGER PROTEIN 2; GLIS2	GLIS2	GLIS2						
GLIS3	* 610192. GLIS FAMILY ZINC FINGER PROTEIN 3; GLIS3	GLIS3	GLIS3						
GLRA1	"* 138491. GLYCINE RECEPTOR, ALPHA-1 SUBUNIT; GLRA1"	GLRA1	GLRA1		GLRA1	GLRA1			MP:0002064
GLRB	"* 138492. GLYCINE RECEPTOR, BETA SUBUNIT; GLRB"	GLRB							
GLUD1	* 138130. GLUTAMATE DEHYDROGENASE 1; GLUD1	GLUD1	GLUD1						
GLUL	* 138290. GLUTAMATE-AMMONIA LIGASE; GLUL	GLUL							
GLYCTK	* 610516. GLYCERATE KINASE; GLYCTK	GLYCTK							
GM2A	* 613109. GM2 ACTIVATOR; GM2A	GM2A							
GNAI2	"* 139360. GUANINE NUCLEOTIDE-BINDING PROTEIN, ALPHA-INHIBITING ACTIVITY POLYPEPTIDE 2; GNAI2"	GNAI2							
GNAI3	"* 139370. GUANINE NUCLEOTIDE-BINDING PROTEIN, ALPHA-INHIBITING ACTIVITY POLYPEPTIDE 3; GNAI3"	GNAI3							
GNAS	Mouse Genome Informatics Database							MP:0002080	
GNAT1	"* 139330. GUANINE NUCLEOTIDE-BINDING PROTEIN, ALPHA-TRANSDUCING ACTIVITY POLYPEPTIDE 1; GNAT1"	GNAT1							
GNAT2	"* 139340. GUANINE NUCLEOTIDE-BINDING PROTEIN, ALPHA-TRANSDUCING ACTIVITY POLYPEPTIDE 2; GNAT2"	GNAT2	GNAT2						
GNMT	* 606628. GLYCINE N-METHYLTRANSFERASE; GNMT	GNMT							
GNPAT	* 602744. GLYCERONEPHOSPHATE O-ACYLTRANSFERASE; GNPAT	GNPAT							
GNPTAB	"* 607840. N-ACETYLGLUCOSAMINE-1-PHOSPHOTRANSFERASE, ALPHA/BETA SUBUNITS; GNPTAB"	GNPTAB							
GNRH1	* 152760. GONADOTROPIN-RELEASING HORMONE 1; GNRH1	GNRH1	GNRH1			GNRH1			
GNRHR	* 138850. GONADOTROPIN-RELEASING HORMONE RECEPTOR; GNRHR	GNRHR	GNRHR		GNRHR				
GNS	* 607664. N-ACETYLGLUCOSAMINE-6-SULFATASE; GNS	GNS							
GORAB	"* 607983. GOLGIN, RAB6-INTERACTING; GORAB"	GORAB							
GOSR2	* 604027. GOLGI SNAP RECEPTOR COMPLEX MEMBER 2; GOSR2	GOSR2							
GOT1	"* 138180. GLUTAMATE OXALOACETATE TRANSAMINASE, SOLUBLE; GOT1"	GOT1				GOT1			
GP1BA	"* 606672. GLYCOPROTEIN Ib, PLATELET, ALPHA POLYPEPTIDE; GP1BA"	GP1BA	GP1BA						
GP6	"* 605546. GLYCOPROTEIN VI, PLATELET; GP6"	GP6							
GPC3	* 300037. GLYPICAN 3; GPC3	GPC3				GPC3			
GPC6	* 604404. GLYPICAN 6; GPC6	GPC6	GPC6						
GPD1	* 138420. GLYCEROL-3-PHOSPHATE DEHYDROGENASE 1; GPD1	GPD1							
GPD1L	* 611778. GLYCEROL-3-PHOSPHATE DEHYDROGENASE 1-LIKE; GPD1L	GPD1L							
GPHN	* 603930. GEPHYRIN; GPHN	GPHN							
GPI	* 172400. GLUCOSE-6-PHOSPHATE ISOMERASE; GPI	GPI						MP:0002080	
GPR143	* 300808. G PROTEIN-COUPLED RECEPTOR 143; GPR143	GPR143	GPR143						
GPR179	* 614515. G PROTEIN-COUPLED RECEPTOR 179; GPR179	GPR179	GPR179						
GPR56	* 604110. G PROTEIN-COUPLED RECEPTOR 56; GPR56	GPR56	GPR56						
GPR98	* 602851. G PROTEIN-COUPLED RECEPTOR 98; GPR98	GPR98	GPR98						
GPSM2	* 609245. G PROTEIN SIGNALING MODULATOR 2; GPSM2	GPSM2	GPSM2						
GRHL2	* 608576. GRAINYHEAD-LIKE 2; GRHL2	GRHL2							
GRHPR	* 604296. GLYOXYLATE REDUCTASE/HYDROXYPYRUVATE REDUCTASE; GRHPR	GRHPR							
GRIA2	Mouse Genome Informatics Database								MP:0002064
GRIA3	"* 305915. GLUTAMATE RECEPTOR, IONOTROPIC, AMPA 3; GRIA3"	GRIA3							
GRIK2	"* 138244. GLUTAMATE RECEPTOR, IONOTROPIC, KAINATE 2; GRIK2"	GRIK2	GRIK2						
GRIN1	"* 138249. GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE, SUBUNIT 1; GRIN1"	GRIN1				GRIN1			
GRIN2A	"* 138253. GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE, SUBUNIT 2A; GRIN2A"	GRIN2A			GRIN2A	GRIN2A			
GRIN2B	"* 138252. GLUTAMATE RECEPTOR, IONOTROPIC, N-METHYL-D-ASPARTATE, SUBUNIT 2B; GRIN2B"	GRIN2B				GRIN2B		MP:0002081	
GRIP1	* 604597. GLUTAMATE RECEPTOR-INTERACTING PROTEIN 1; GRIP1				GRIP1				
GRM1	"* 604473. GLUTAMATE RECEPTOR, METABOTROPIC, 1; GRM1"	GRM1	GRM1						
GRM6	"* 604096. GLUTAMATE RECEPTOR, METABOTROPIC, 6; GRM6"	GRM6	GRM6						
GRM7	Mouse Genome Informatics Database								MP:0002064
GRN	* 138945. GRANULIN PRECURSOR; GRN	GRN	GRN	GRN					
GRXCR1	"* 613283. GLUTAREDOXIN, CYSTEINE-RICH, 1; GRXCR1"	GRXCR1	GRXCR1						
GSN	* 137350. GELSOLIN; GSN	GSN							
GSS	* 601002. GLUTATHIONE SYNTHETASE; GSS	GSS	GSS						
GSTP1	"* 134660. GLUTATHIONE S-TRANSFERASE, PI; GSTP1"					GSTP1			
GTDC2	* 614828. GLYCOSYLTRANSFERASE-LIKE DOMAIN-CONTAINING PROTEIN 2; GTDC2	GTDC2							
GTF2H5	"* 608780. GENERAL TRANSCRIPTION FACTOR IIH, POLYPEPTIDE 5; GTF2H5"	GTF2H5							
GUCA1A	* 600364. GUANYLATE CYCLASE ACTIVATOR 1A; GUCA1A	GUCA1A							
GUCA1B	* 602275. GUANYLATE CYCLASE ACTIVATOR 1B; GUCA1B	GUCA1B							
GUCY2C	* 601330. GUANYLATE CYCLASE 2C; GUCY2C	GUCY2C							
GUCY2D	"* 600179. GUANYLATE CYCLASE 2D, MEMBRANE; GUCY2D"	GUCY2D	GUCY2D						
GUSB	* 611499. BETA-GLUCURONIDASE; GUSB	GUSB	GUSB			GUSB			
GYG1	* 603942. GLYCOGENIN 1; GYG1	GYG1							
GYS1	* 138570. GLYCOGEN SYNTHASE 1; GYS1	GYS1							
GYS2	* 138571. GLYCOGEN SYNTHASE 2; GYS2	GYS2							
H6PD	* 138090. HEXOSE-6-PHOSPHATE DEHYDROGENASE; H6PD	H6PD							
HADH	* 601609. 3-HYDROXYACYL-CoA DEHYDROGENASE; HADH	HADH							
HADHA	"* 600890. HYDROXYACYL-CoA DEHYDROGENASE/3-KETOACYL-CoA THIOLASE/ENOYL-CoA HYDRATASE, ALPHA SUBUNIT; HADHA"	HADHA	HADHA						
HADHB	"* 143450. HYDROXYACYL-CoA DEHYDROGENASE/3-KETOACYL-CoA THIOLASE/ENOYL-CoA HYDRATASE, BETA SUBUNIT; HADHB"	HADHB							
HAMP	* 606464. HEPCIDIN ANTIMICROBIAL PEPTIDE; HAMP	HAMP							
HARS	* 142810. HISTIDYL-tRNA SYNTHETASE; HARS	HARS							
HARS2	* 600783. HISTIDYL-tRNA SYNTHETASE 2; HARS2	HARS2							
HAX1	* 605998. HCLS1-ASSOCIATED PROTEIN X1; HAX1	HAX1	HAX1						
HBD	* 142000. HEMOGLOBIN--DELTA LOCUS; HBD	HBD							
HBG2	"* 142250. HEMOGLOBIN, GAMMA G; HBG2"	HBG2							
HCCS	* 300056. HOLOCYTOCHROME C SYNTHASE; HCCS	HCCS				HCCS			
HCFC1	* 300019. HOST CELL FACTOR C1; HCFC1	HCFC1							
HDAC4	* 605314. HISTONE DEACETYLASE 4; HDAC4	HDAC4		HDAC4		HDAC4	HDAC4		
HDAC8	* 300269. HISTONE DEACETYLASE 8; HDAC8	HDAC8				HDAC8			
HDC	* 142704. HISTIDINE DECARBOXYLASE; HDC				HDC				
HEATR2	* 614864. HEAT REPEAT-CONTAINING PROTEIN 2; HEATR2	HEATR2							
HELT	Mouse Genome Informatics Database								MP:0002064
HEPACAM	* 611642. HEPATOCYTE CELL ADHESION MOLECULE; HEPACAM	HEPACAM	HEPACAM			HEPACAM			
HESX1	* 601802. HOMEOBOX GENE EXPRESSED IN ES CELLS; HESX1	HESX1	HESX1						
HEXA	* 606869. HEXOSAMINIDASE A; HEXA	HEXA	HEXA						
HEXB	* 606873. HEXOSAMINIDASE B; HEXB	HEXB				HEXB			
HFE	* 613609. HFE GENE; HFE	HFE							
HGD	"* 607474. HOMOGENTISATE 1,2-DIOXYGENASE; HGD"	HGD							
HGF	* 142409. HEPATOCYTE GROWTH FACTOR; HGF	HGF	HGF						
HGSNAT	* 610453. HEPARAN-ALPHA-GLUCOSAMINIDE N-ACETYLTRANSFERASE; HGSNAT	HGSNAT	HGSNAT						
HIBCH	* 610690. 3-HYDROXYISOBUTYRYL-CoA HYDROLASE; HIBCH	HIBCH							
HINT1	* 601314. HISTIDINE TRIAD NUCLEOTIDE-BINDING PROTEIN 1; HINT1	HINT1	HINT1						
HK1	* 142600. HEXOKINASE 1; HK1	HK1				HK1			
HLA-DRB1	"* 142857. MAJOR HISTOCOMPATIBILITY COMPLEX, CLASS II, DR BETA-1; HLA-DRB1"					HLA-DRB1			
HLCS	* 609018. HOLOCARBOXYLASE SYNTHETASE; HLCS	HLCS							
HMBS	* 609806. HYDROXYMETHYLBILANE SYNTHASE; HMBS	HMBS	HMBS			HMBS			
HMGCL	* 613898. 3-HYDROXY-3-METHYLGLUTARYL-CoA LYASE; HMGCL	HMGCL							
HMGCS2	* 600234. 3-HYDROXY-3-METHYLGLUTARYL-CoA SYNTHASE 2; HMGCS2	HMGCS2							
HMOX1	* 141250. HEME OXYGENASE 1; HMOX1	HMOX1			HMOX1				
HNF1A	* 142410. HNF1 HOMEOBOX A; HNF1A	HNF1A			HNF1A				
HNF1B	* 189907. HNF1 HOMEOBOX B; HNF1B	HNF1B	HNF1B		HNF1B	HNF1B			
HNF4A	* 600281. HEPATOCYTE NUCLEAR FACTOR 4-ALPHA; HNF4A	HNF4A			HNF4A				
HOXA1	* 142955. HOMEOBOX A1; HOXA1	HOXA1							
HOXA11	* 142958. HOMEOBOX A11; HOXA11	HOXA11							
HOXA2	* 604685. HOMEOBOX A2; HOXA2	HOXA2	HOXA2						
HOXA3	Mouse Genome Informatics Database							MP:0002081	
HOXB1	* 142968. HOMEOBOX B1; HOXB1	HOXB1							
HOXD10	* 142984. HOMEOBOX D10; HOXD10	HOXD10							
HOXD13	* 142989. HOMEOBOX D13; HOXD13	HOXD13		HOXD13	HOXD13	HOXD13	HOXD13		
HP	* 140100. HAPTOGLOBIN; HP					HP			
HPD	* 609695. 4-HYDROXYPHENYLPYRUVATE DIOXYGENASE; HPD	HPD							
HPGD	* 601688. 15-HYDROXYPROSTAGLANDIN DEHYDROGENASE; HPGD	HPGD	HPGD						
HPRT1	* 308000. HYPOXANTHINE GUANINE PHOSPHORIBOSYLTRANSFERASE 1; HPRT1	HPRT1	HPRT1			HPRT1			MP:0002064
HPS1	* 604982. HPS1 GENE; HPS1	HPS1							
HPS3	* 606118. HPS3 GENE; HPS3	HPS3							
HPS4	* 606682. HPS4 GENE; HPS4	HPS4							
HPS5	* 607521. HPS5 GENE; HPS5	HPS5							
HPS6	* 607522. HPS6 GENE; HPS6	HPS6							
HPSE2	* 613469. HEPARANASE 2; HPSE2	HPSE2	HPSE2						
HR	"* 602302. HAIRLESS, MOUSE, HOMOLOG OF; HR"	HR	HR						
HRAS	* 190020. V-HA-RAS HARVEY RAT SARCOMA VIRAL ONCOGENE HOMOLOG; HRAS	HRAS			HRAS	HRAS			
HRG	* 142640. HISTIDINE-RICH GLYCOPROTEIN; HRG	HRG							
HSD11B1	"* 600713. 11-BETA-HYDROXYSTEROID DEHYDROGENASE, TYPE I; HSD11B1"	HSD11B1			HSD11B1				
HSD11B2	"* 614232. 11-BETA-HYDROXYSTEROID DEHYDROGENASE, TYPE II; HSD11B2"	HSD11B2							
HSD17B10	* 300256. 17-BETA-HYDROXYSTEROID DEHYDROGENASE X; HSD17B10	HSD17B10							
HSD17B3	* 605573. 17-BETA HYDROXYSTEROID DEHYDROGENASE III; HSD17B3	HSD17B3	HSD17B3						
HSD17B4	* 601860. 17-BETA-HYDROXYSTEROID DEHYDROGENASE IV; HSD17B4	HSD17B4							
HSD3B2	* 613890. 3-BETA-HYDROXYSTEROID DEHYDROGENASE 2; HSD3B2	HSD3B2							
HSD3B7	* 607764. 3-BETA-HYDROXY-DELTA-5-C27-STEROID OXIDOREDUCTASE; HSD3B7	HSD3B7							
HSF4	* 602438. HEAT-SHOCK TRANSCRIPTION FACTOR 4; HSF4	HSF4	HSF4			HSF4			
HSPB3	* 604624. HEAT-SHOCK 27-KD PROTEIN 3; HSPB3	HSPB3							
HSPB8	* 608014. HEAT-SHOCK 22-KD PROTEIN 8; HSPB8	HSPB8							
HSPD1	* 118190. HEAT-SHOCK 60-KD PROTEIN 1; HSPD1	HSPD1	HSPD1						
HSPG2	* 142461. HEPARAN SULFATE PROTEOGLYCAN OF BASEMENT MEMBRANE; HSPG2	HSPG2	HSPG2						
HTR1A	* 109760. 5-HYDROXYTRYPTAMINE RECEPTOR 1A; HTR1A	HTR1A							
HTRA2	* 606441. HTRA SERINE PEPTIDASE 2; HTRA2	HTRA2							MP:0002064
HTT	* 613004. HUNTINGTIN; HTT	HTT			HTT				MP:0002064
HUWE1	"* 300697. HECT, UBA, AND WWE DOMAINS-CONTAINING PROTEIN 1; HUWE1"	HUWE1							
HYAL1	* 607071. HYALURONOGLUCOSAMINIDASE 1; HYAL1	HYAL1							
HYLS1	* 610693. HYLS1 GENE; HYLS1	HYLS1							
ICK	* 612325. INTESTINAL CELL KINASE; ICK	ICK							
ICOS	* 604558. INDUCIBLE T-CELL COSTIMULATOR; ICOS	ICOS	ICOS			ICOS			
IDH2	* 147650. ISOCITRATE DEHYDROGENASE 2; IDH2	IDH2				IDH2			
IDH3B	"* 604526. ISOCITRATE DEHYDROGENASE 3, BETA SUBUNIT; IDH3B"	IDH3B	IDH3B						
IDS	* 300823. IDURONATE 2-SULFATASE; IDS	IDS							
IER3IP1	* 609382. IMMEDIATE-EARLY RESPONSE 3-INTERACTING PROTEIN 1; IER3IP1	IER3IP1							
IFITM5	* 614757. INTERFERON-INDUCED TRANSMEMBRANE PROTEIN 5; IFITM5	IFITM5				IFITM5			
IFNGR1	"* 107470. INTERFERON, GAMMA, RECEPTOR 1; IFNGR1"	IFNGR1	IFNGR1		IFNGR1				
IFT122	"* 606045. INTRAFLAGELLAR TRANSPORT 122, CHLAMYDOMONAS, HOMOLOG OF; IFT122"	IFT122				IFT122			
IFT140	"* 614620. INTRAFLAGELLAR TRANSPORT 140, CHLAMYDOMONAS, HOMOLOG OF; IFT140"	IFT140							
IFT172	Mouse Genome Informatics Database							MP:0002081	
IFT43	"* 614068. INTRAFLAGELLAR TRANSPORT 43, CHLAMYDOMONAS, HOMOLOG OF; IFT43"	IFT43							
IFT80	"* 611177. INTRAFLAGELLAR TRANSPORT 80, CHLAMYDOMONAS, HOMOLOG OF; IFT80"	IFT80							
IGBP1	* 300139. IMMUNOGLOBULIN-BINDING PROTEIN 1; IGBP1	IGBP1							
IGF1	* 147440. INSULIN-LIKE GROWTH FACTOR I; IGF1	IGF1			IGF1			MP:0002081	
IGF1R	* 147370. INSULIN-LIKE GROWTH FACTOR I RECEPTOR; IGF1R			IGF1R	IGF1R				
IGF2R	* 147280. INSULIN-LIKE GROWTH FACTOR II RECEPTOR; IGF2R				IGF2R				
IGHMBP2	* 600502. IMMUNOGLOBULIN MU-BINDING PROTEIN 2; IGHMBP2	IGHMBP2	IGHMBP2						
IHH	* 600726. INDIAN HEDGEHOG; IHH	IHH	IHH		IHH				
IKBKAP	"* 603722. INHIBITOR OF KAPPA LIGHT POLYPEPTIDE GENE ENHANCER IN B CELLS, KINASE COMPLEX-ASSOCIATED PROTEIN; IKBKAP"	IKBKAP							
IL10RA	"* 146933. INTERLEUKIN 10 RECEPTOR, ALPHA; IL10RA"	IL10RA							
IL11RA	"* 600939. INTERLEUKIN 11 RECEPTOR, ALPHA; IL11RA"	IL11RA							
IL12B	* 161561. INTERLEUKIN 12B		IL12B		IL12B				
IL12RB1	"* 601604. INTERLEUKIN 12 RECEPTOR, BETA-1"		IL12RB1		IL12RB1				
IL17F	* 606496. INTERLEUKIN 17F; IL17F	IL17F			IL17F				
IL17RA	* 605461. INTERLEUKIN 17 RECEPTOR A; IL17RA	IL17RA							
IL1B	* 147720. INTERLEUKIN 1-BETA; IL1B				IL1B				
IL1RAPL1	* 300206. INTERLEUKIN 1 RECEPTOR ACCESSORY PROTEIN-LIKE 1; IL1RAPL1	IL1RAPL1				IL1RAPL1			
IL1RN	* 147679. INTERLEUKIN 1 RECEPTOR ANTAGONIST; IL1RN	IL1RN							
IL21R	* 605383. INTERLEUKIN 21 RECEPTOR; IL21R	IL21R							
IL2RA	"* 147730. INTERLEUKIN 2 RECEPTOR, ALPHA; IL2RA"	IL2RA			IL2RA				
IL2RG	"* 308380. INTERLEUKIN 2 RECEPTOR, GAMMA; IL2RG"	IL2RG	IL2RG		IL2RG				
IL31RA	* 609510. INTERLEUKIN 31 RECEPTOR A; IL31RA	IL31RA							
