,Gene_Name,p-val,collapsing_rank
12407,RAB37,0.844601259,12408
12408,ABCE1,0.211320588,12409
12409,MPL,0.106138148,12410
12410,SUN3,0.199092338,12411
12411,SPTBN1,0.008864113,12412
12412,DZIP3,0.155619015,12413
12413,SLC23A3,0.08619117400000001,12414
12414,TNFSF12,0.518010001,12415
12415,SNX8,0.19985847199999998,12416
12416,OR3A3,0.525687182,12417
12417,CST4,0.010912775,12418
12418,ARSF,0.175297884,12419
12419,GOLT1A,0.762436882,12420
12420,SLC39A1,0.7631729620000001,12421
12421,HIST1H2AM,0.7991301590000001,12422
12422,WDPCP,0.237983832,12423
12423,WASF3,0.401334705,12424
12424,PSMG1,0.72342791,12425
12425,SIGLEC8,0.25493703100000004,12426
12426,GIMAP2,0.72608258,12427
12427,VWC2L,1.0,12428
12428,BCR,0.09533079800000001,12429
12429,WDR12,1.0,12430
12430,LYRM4,1.0,12431
12431,EIF4A1,0.32732067800000003,12432
12432,ZNF862,0.28838780399999997,12433
12433,EXOSC7,0.585262987,12434
12434,EID2,0.164895032,12435
12435,KIF4B,0.639777405,12436
12436,DNAJC19,0.13344482,12437
12437,MEPCE,0.403909721,12438
12438,MYEF2,1.0,12439
12439,NEK2,1.0,12440
12440,HIST1H2AE,0.681234527,12441
12441,PPP1R26,0.40295118700000004,12442
12442,ZBTB10,0.8612003429999999,12443
12443,TAAR8,0.293069219,12444
12444,QTRTD1,0.6952084829999999,12445
12445,SHISA4,0.321943443,12446
12446,METTL12,0.350424093,12447
12447,THOC3,1.0,12448
12448,ACSL4,0.350347508,12449
12449,CXCR3,0.05214227,12450
12450,H6PD,0.664844388,12451
12451,PCDH8,0.130283129,12452
12452,SSB,0.510762585,12453
12453,CCDC17,0.010818027,12454
12454,ZNF740,0.217424905,12455
12455,USP1,1.0,12456
12456,GULP1,0.062114902,12457
12457,OCM2,0.658452088,12458
12458,TMEM244,0.536649185,12459
12459,TNFSF8,0.383306095,12460
12460,HM13,1.0,12461
12461,U2AF1,0.005474636,12462
12462,HMGN2,1.0,12463
12463,NSUN7,1.0,12464
12464,MELK,0.88098697,12465
12465,ZNF180,0.474727484,12466
12466,PIGM,0.56841446,12467
12467,RABEP2,0.439191124,12468
12468,DNAH10,0.201280125,12469
12469,DSG4,1.0,12470
12470,PHYHIP,0.204580708,12471
12471,ZSCAN22,0.426771125,12472
12472,DMD,0.140298044,12473
12473,HLA-DQB2,1.0,12474
12474,BNIP3,0.758831716,12475
12475,NLRP4,1.0,12476
12476,SLCO5A1,0.547659373,12477
12477,CCDC158,0.640121481,12478
12478,ZNF480,0.144807347,12479
12479,GLRA4,1.0,12480
12480,ZKSCAN5,0.8781608790000001,12481
12481,MALSU1,1.0,12482
12482,LPIN1,0.795035805,12483
12483,MLX,0.316317006,12484
12484,MYL12A,0.31384042300000004,12485
12485,ZNF280A,0.15540135,12486
12486,GABBR2,0.742265405,12487
12487,GLI4,1.0,12488
12488,RNASEL,0.505666384,12489
12489,SLC16A8,0.301238417,12490
12490,RCBTB1,0.715667119,12491
12491,TSHB,0.454968297,12492
12492,BMP8A,0.497274326,12493
12493,CTU2,1.0,12494
12494,OR4K13,0.648196243,12495
12495,ZNF814,0.438447269,12496
12496,C11ORF70,0.56269189,12497
12497,RNF168,0.799737477,12498
12498,ZNF799,0.114916418,12499
12499,PEAK1,0.056173632,12500
12500,CCNI2,0.7846633690000001,12501
12501,C12ORF4,1.0,12502
12502,VWA5B2,0.9084657359999999,12503
12503,DONSON,0.545070359,12504
12504,HIST1H3I,0.161913218,12505
12505,CD70,0.43640335700000005,12506
12506,GAS2L3,0.15936947099999998,12507
12507,SPTY2D1,0.535080267,12508
12508,GRPEL1,1.0,12509
12509,ACADM,0.062453929000000005,12510
12510,MRPS33,0.763543132,12511
12511,CNPY3,1.0,12512
12512,NT5C,0.373294477,12513
12513,MAPK12,0.6747058490000001,12514
12514,XBP1,0.543033653,12515
12515,ZNF134,0.214852739,12516
12516,USP44,0.09306331400000001,12517
12517,SERPINA7,1.0,12518
12518,C12ORF54,0.08507479300000001,12519
12519,EIF4H,0.7062887929999999,12520
12520,ZNF280B,1.0,12521
12521,APOL2,0.7371129409999999,12522
12522,ARL2,0.137041819,12523
12523,HNRNPF,0.832949148,12524
12524,GPR157,0.7622384440000001,12525
12525,STARD10,0.47797382,12526
12526,IRS2,0.44198422,12527
12527,CYSLTR2,0.372881742,12528
12528,HSD17B4,0.462326799,12529
12529,URB2,0.17668158399999997,12530
12530,KIF1C,0.659685524,12531
12531,CCDC37,1.0,12532
12532,PSMB5,0.43077761700000006,12533
12533,RHCE,1.0,12534
12534,CCBE1,0.599888998,12535
12535,ATRIP,0.5125750570000001,12536
12536,POP5,0.037647401000000004,12537
12537,C8ORF37,0.7094796790000001,12538
12538,SCN8A,0.236445927,12539
12539,JUN,0.251607364,12540
12540,POR,0.324299012,12541
12541,ATP8A1,0.082897364,12542
12542,EIF2B1,0.031763573999999996,12543
12543,SIGLEC9,0.009943661,12544
12544,KIAA1644,0.437913716,12545
12545,NUDT7,0.265906415,12546
12546,STBD1,0.566512464,12547
12547,GSTA3,0.679467534,12548
12548,ENSA,0.085005828,12549
12549,NPEPPS,0.832949148,12550
12550,PAPPA,0.505008489,12551
12551,CYP8B1,0.246065313,12552
12552,C6ORF89,1.0,12553
12553,CCDC71,0.6338674479999999,12554
12554,SLC6A11,1.0,12555
12555,ATP13A3,1.0,12556
12556,AIRE,0.160876159,12557
12557,NAMPT,0.497024409,12558
12558,GLMN,0.412136027,12559
12559,RAD23A,0.412924178,12560
12560,EPB41L5,0.147101594,12561
12561,TTR,0.074468418,12562
12562,DBX2,0.208745139,12563
12563,MDC1,0.293056688,12564
12564,HPSE2,0.430160627,12565
12565,ADPGK,0.732313434,12566
12566,SBDS,0.243354414,12567
12567,ANO9,0.000235773,12568
12568,C9ORF89,0.000729405,12569
12569,CTTNBP2,1.0,12570
12570,GBP1,0.44574722299999997,12571
12571,NEK8,0.49772200200000005,12572
12572,PVRL1,1.0,12573
12573,NUP133,0.531381957,12574
12574,CD1E,0.850758668,12575
12575,CTSW,0.138599618,12576
12576,LIG4,0.561082906,12577
12577,CBLL1,0.119800951,12578
12578,MEGF9,0.24036689600000002,12579
12579,UGT2B15,0.728071757,12580
12580,DOCK7,0.397080201,12581
12581,OR2K2,0.822844273,12582
12582,BICD2,0.39288006200000003,12583
12583,PITX3,0.089148197,12584
12584,SLC1A5,1.0,12585
12585,SLC8B1,0.577519685,12586
12586,GGCT,0.430676626,12587
12587,APOM,0.316948427,12588
12588,CRISP2,0.45441215700000004,12589
12589,CYP4F3,0.880934717,12590
12590,CELF2,1.0,12591
12591,SLC15A3,0.00079832,12592
12592,ZGPAT,0.010987195,12593
12593,TMEM102,1.0,12594
12594,DACH2,0.21795912,12595
12595,PSG11,0.236283419,12596
12596,XYLB,0.025793304,12597
12597,SFTPC,1.0,12598
12598,PABPC3,0.806553065,12599
12599,TMPRSS11B,0.540499748,12600
12600,ASL,0.442916718,12601
12601,PPIL6,0.29675821,12602
12602,SEL1L3,0.891382929,12603
12603,TRIM65,0.494150039,12604
12604,LYNX1,1.0,12605
12605,HAAO,0.093493431,12606
12606,SH3GLB1,0.004460155,12607
12607,RBFA,1.0,12608
12608,ARSH,0.165662323,12609
12609,SSX1,0.432133728,12610
12610,NFKBIZ,0.059077436,12611
12611,OR2D2,0.16424122,12612
12612,PARP1,0.6521366160000001,12613
12613,UBQLNL,0.36922664,12614
12614,PDE1A,0.846559333,12615
12615,IGF1,0.089148197,12616
12616,CTIF,0.020229217,12617
12617,SLC23A2,0.584870318,12618
12618,DEFB136,0.699395614,12619
12619,HRSP12,0.096332175,12620
12620,PAIP1,1.0,12621
12621,BRSK1,0.037275567,12622
12622,CXORF30,0.8387231740000001,12623
12623,NES,0.12373215900000001,12624
12624,PARP8,0.52451476,12625
12625,PRKCQ,0.8829142940000001,12626
12626,THAP5,0.866604081,12627
12627,MAP3K10,0.0013972770000000002,12628
12628,CDCA8,1.0,12629
12629,PHF19,1.0,12630
12630,CDSN,0.268404307,12631
12631,SEPT1,0.48217944799999995,12632
12632,INS,0.497528597,12633
12633,FN3KRP,0.031937104,12634
12634,SYT9,0.438570299,12635
12635,RBFOX1,0.5818323670000001,12636
12636,CHRNA9,0.230158642,12637
12637,AQP8,0.652329109,12638
12638,CLSTN1,0.614809349,12639
12639,ELMOD2,0.661726478,12640
12640,DEFA4,1.0,12641
12641,SRMS,0.45565139,12642
12642,CGA,0.053783983,12643
12643,PDCD10,1.0,12644
12644,FAM20A,0.11896761199999999,12645
12645,FEM1B,0.813014344,12646
12646,KIAA1210,1.0,12647
12647,OSGIN2,0.151328329,12648
12648,LCA5,1.0,12649
12649,FBXL22,1.0,12650
12650,CARD17,0.796896585,12651
12651,POLDIP3,0.175638278,12652
12652,HMGN3,1.0,12653
12653,MEGF10,0.40005738799999996,12654
12654,PEX11B,0.503557562,12655
12655,BTG1,0.11601872099999999,12656
12656,CCDC102B,0.359677344,12657
12657,AKT1,0.810661052,12658
12658,KLHL26,0.244668023,12659
12659,TVP23B,0.669710909,12660
12660,ZNF133,0.492856294,12661
12661,POLR2F,0.719460997,12662
12662,MAP3K7CL,1.0,12663
12663,RBM44,0.03627233,12664
12664,DERL2,1.0,12665
12665,TAF7L,0.352767273,12666
12666,PLEKHF2,0.77794233,12667
12667,MPC1,0.177155069,12668
12668,SGPP2,0.823063332,12669
12669,RAB9A,0.430676626,12670
12670,TMEM119,1.0,12671
12671,MORC3,0.7426947690000001,12672
12672,KRTAP13-4,1.0,12673
12673,TMEM52B,1.0,12674
12674,KCNRG,0.130210024,12675
12675,ARMC4,0.211875124,12676
12676,ISCA2,1.0,12677
12677,CUEDC1,0.71865038,12678
12678,GNE,0.418000982,12679
12679,ZBTB48,0.239255258,12680
12680,OR8H1,0.180558765,12681
12681,ITGA7,0.7569321859999999,12682
12682,SPTBN2,0.7435480259999999,12683
12683,HLCS,0.18838248,12684
12684,GLT6D1,1.0,12685
12685,EFEMP2,0.266647238,12686
12686,UBE2C,0.08746021300000001,12687
12687,ILDR2,0.412217934,12688
12688,H2AFV,1.0,12689
12689,ACADL,0.16404418099999998,12690
12690,ABCA10,0.228760667,12691
12691,IGSF8,0.558397719,12692
12692,CINP,0.294027572,12693
12693,OTOP2,0.36188596700000003,12694
12694,ELAVL4,0.097970468,12695
12695,C22ORF23,1.0,12696
12696,OR51T1,0.21119845199999998,12697
12697,TBPL1,0.669710909,12698
12698,SLC12A7,0.071805103,12699
12699,FAM98C,0.11549604699999999,12700
12700,FNBP1,0.728581983,12701
12701,SIPA1L2,1.0,12702
12702,SUN5,0.202933764,12703
12703,TNIP2,0.361344593,12704
12704,SLC25A35,0.051731923,12705
12705,TNMD,0.578358568,12706
12706,TKT,0.30660675,12707
12707,PRIM1,1.0,12708
12708,GALNT14,0.623519945,12709
12709,COMT,0.507618451,12710
12710,CGRRF1,0.576571395,12711
12711,TMEM109,0.594461124,12712
12712,PTK2,0.285148202,12713
12713,CLEC2B,1.0,12714
12714,ACYP2,0.43071859100000004,12715
12715,EXOSC3,0.005847054,12716
12716,OR4C12,0.6455167239999999,12717
12717,C9ORF24,0.033425337,12718
12718,SRSF4,0.742371573,12719
12719,VSTM2L,0.709015086,12720
12720,CAB39,0.44518991700000005,12721
12721,ADAMTS7,0.832901067,12722
12722,HTN3,0.750144583,12723
12723,MTUS1,0.482313076,12724
12724,NNT,1.0,12725
12725,CPA4,0.5897197470000001,12726
12726,STOX2,0.763163741,12727
12727,MS4A1,0.09994577199999999,12728
12728,C12ORF49,1.0,12729
12729,SGSM1,0.402166408,12730
12730,SAP30,0.356360849,12731
12731,BTK,0.552586664,12732
12732,DHX38,0.0007648389999999999,12733
12733,ANAPC5,0.006367965,12734
12734,UBAP2,0.845204185,12735
12735,C10ORF118,0.861909699,12736
12736,DAGLB,0.34739064,12737
12737,TUBB4A,0.624462316,12738
12738,OR51I1,0.424166621,12739
12739,VWA8,0.677038404,12740
12740,ZNF564,0.42290200299999997,12741
12741,CCR9,0.560233348,12742
12742,PANK3,1.0,12743
12743,OR8S1,0.480469525,12744
12744,NEK1,0.001343437,12745
12745,C4ORF45,0.27170746,12746
12746,LSM12,1.0,12747
12747,C16ORF71,1.0,12748
12748,THAP4,0.091863969,12749
12749,PIH1D1,0.245411567,12750
12750,VSIG8,0.48663048299999995,12751
12751,TGFA,0.6758092509999999,12752
12752,SIGLEC15,0.636021488,12753
12753,NFIC,0.829463235,12754
12754,TMEM53,1.0,12755
12755,PFKL,0.897120661,12756
12756,TMC7,0.878145588,12757
12757,CUL7,0.654061019,12758
12758,LZTFL1,0.052789659,12759
12759,C9ORF114,0.655337445,12760
12760,PTGER2,0.584882702,12761
12761,AHR,0.42940282,12762
12762,GUCA1C,0.8142092670000001,12763
12763,PRRX2,1.0,12764
12764,ATP5I,0.612451896,12765
12765,SNX12,1.0,12766
12766,NMB,0.758831716,12767
12767,BSCL2,0.5820156470000001,12768
12768,LYZ,0.232231295,12769
12769,ZNF496,0.7496079240000001,12770
12770,SLC9B1,0.679259963,12771
12771,BCL9L,0.382920494,12772
12772,KRTAP11-1,0.34471839299999996,12773
12773,TINF2,1.0,12774
12774,TRNAU1AP,0.308837063,12775
12775,ECSIT,0.341604419,12776
12776,PC,0.20042848,12777
12777,NR5A1,0.65830627,12778
12778,PLXND1,0.279701639,12779
12779,TYRO3,1.0,12780
12780,NPHS1,0.510050474,12781
12781,LRRC4C,0.855561954,12782
12782,GALNT16,0.24940448199999998,12783
12783,ARL14EP,0.524376751,12784
12784,ICAM1,0.407037225,12785
12785,XKR9,0.21003117899999998,12786
12786,KRT81,0.029687797999999998,12787
12787,MFSD5,0.426552965,12788
12788,EIF3J,1.0,12789
12789,MTX3,0.28180895899999997,12790
12790,PGD,0.38977070700000005,12791
12791,TLE6,0.02464716,12792
12792,SLIRP,0.524882125,12793
12793,KMT2D,0.90415922,12794
12794,MAP2K4,0.681234527,12795
12795,RSPH4A,0.68380263,12796
12796,FBXL13,0.5482728339999999,12797
12797,IQCJ,0.7077584929999999,12798
12798,MAGEC1,0.7765991959999999,12799
12799,DTNB,0.758347288,12800
12800,LMNB1,0.49021147200000004,12801
12801,OR8A1,0.093365357,12802
12802,ANP32E,0.282106262,12803
12803,FAM73B,0.500179122,12804
12804,ACVR2B,0.665962508,12805
12805,NOMO3,0.40117797200000005,12806
12806,GLRX2,0.299342636,12807
12807,CLEC2D,0.259689564,12808
12808,DEFB134,1.0,12809
12809,ZMYND8,0.0018273060000000001,12810
12810,MLPH,0.28542734399999997,12811
12811,LACE1,0.590124686,12812
12812,HECTD2,0.7054858709999999,12813
12813,WDR66,0.8110905709999999,12814
12814,NREP,0.10580568,12815
12815,SCN10A,0.736041979,12816
12816,HSPD1,0.815289299,12817
12817,CACNA2D4,0.148425897,12818
12818,PDRG1,0.492682907,12819
12819,WDR91,0.061644894000000006,12820
12820,FAM25A,0.168718011,12821
12821,EIF4G2,1.0,12822
12822,FZD6,0.732819135,12823
12823,ESD,0.540328838,12824
12824,TRIO,0.302525273,12825
12825,NFATC4,0.490197286,12826
12826,GAS8,0.161743584,12827
12827,ANPEP,0.567726156,12828
12828,SHARPIN,1.0,12829
12829,WARS2,0.205503658,12830
12830,ZNF202,0.62204254,12831
12831,ARGFX,0.124855552,12832
12832,SAE1,1.0,12833
12833,C2ORF83,0.11601872099999999,12834
12834,RNASEH2B,0.054141836,12835
12835,ESRRG,0.514100387,12836
12836,TSNAX,1.0,12837
12837,GP2,0.41459852700000005,12838
12838,LRRC17,0.552038206,12839
12839,PTBP2,0.228475178,12840
12840,OR13F1,0.144985975,12841
12841,GDF6,0.55740736,12842
12842,ACN9,0.78802719,12843
12843,PEX5,0.7245256370000001,12844
12844,RHD,0.6774980279999999,12845
12845,TCEB3,0.7294591159999999,12846
12846,POMZP3,0.07720333,12847
12847,IER3IP1,0.7094796790000001,12848
12848,INTS4,0.44671879200000003,12849
12849,TLR1,0.535627383,12850
12850,THRAP3,0.712195358,12851
12851,ZNF704,0.34848938399999996,12852
12852,POC1A,0.831611625,12853
12853,DUSP9,0.801029192,12854
12854,MPEG1,0.45774035,12855
12855,BSDC1,1.0,12856
12856,BRDT,0.57822425,12857
12857,MAP7D3,0.503903191,12858
12858,CLLU1OS,1.0,12859
12859,CTHRC1,0.289330712,12860
12860,CDO1,0.22119639300000002,12861
12861,TPTE,0.5176751310000001,12862
12862,CLIC6,0.26519407,12863
12863,C10ORF32,0.225636654,12864
12864,SNX31,0.69977984,12865
12865,TTYH1,0.672839308,12866
12866,HOXB4,0.554548743,12867
12867,FAM63B,1.0,12868
12868,BZW1,1.0,12869
12869,EIF2S3,1.0,12870
12870,SPATA2L,0.772606696,12871
12871,GPR18,0.533891655,12872
12872,IL31RA,0.539074422,12873
12873,HFE2,0.816720797,12874
12874,PAX3,1.0,12875
12875,NHSL1,0.664683838,12876
12876,AGMO,0.893942239,12877
12877,FAM205A,0.786307043,12878
12878,HLF,0.658452088,12879
12879,SMIM12,0.59531497,12880
12880,WHAMM,0.199312601,12881
12881,PCDHA12,0.319215982,12882
12882,LRRC36,0.545134796,12883
12883,PRELID1,0.682779985,12884
12884,OR10Q1,0.8460380259999999,12885
12885,COMMD1,0.026105097,12886
12886,KRTAP9-9,0.438032372,12887
12887,DSCC1,0.628880668,12888
12888,CYP7B1,0.368575618,12889
12889,RWDD1,0.729650913,12890
12890,CCM2,0.449852294,12891
12891,ECHDC2,0.541852901,12892
12892,GALNT2,0.727221,12893
12893,RINL,0.290672017,12894
12894,RNF182,0.21745503800000002,12895
12895,SLC32A1,1.0,12896
12896,GPR162,0.519790923,12897
12897,TUBG2,0.816367689,12898
12898,VLDLR,0.417040132,12899
12899,PODXL2,0.08477743199999999,12900
12900,UNC13B,0.373182604,12901
12901,NAA30,0.48130325700000004,12902
12902,SLC22A12,1.0,12903
12903,JAG2,0.5557546720000001,12904
12904,CBL,0.875289868,12905
12905,OTUD4,0.6633129729999999,12906
12906,PIWIL4,0.048342788,12907
12907,GALNTL6,0.663302354,12908
12908,RAB38,1.0,12909
12909,BAIAP2L2,0.862843693,12910
12910,CNPY4,0.104380605,12911
12911,LARS,0.665313532,12912
12912,DUOX1,0.058747785,12913
12913,ADPRH,0.47740088700000005,12914
12914,RAB14,0.31686980800000003,12915
12915,HSF1,0.264565884,12916
12916,VPS53,0.491233121,12917
12917,KIAA1244,0.024123601,12918
12918,NXPE2,0.48450561700000006,12919
12919,PRICKLE3,0.621901003,12920
12920,SLCO4C1,0.123751235,12921
12921,IFNB1,0.39427204,12922
12922,SIRT3,0.507053428,12923
12923,GGA2,0.66919402,12924
12924,CBLN2,0.7077584929999999,12925
12925,FUT11,0.831223468,12926
12926,MYO18B,0.17261947,12927
12927,TMEM241,1.0,12928
12928,SCML1,0.11626487699999999,12929
12929,CORT,1.0,12930
12930,TCN1,1.0,12931
12931,CDH16,0.07442618299999999,12932
12932,ZNF721,0.193764574,12933
12933,TMEM179,0.22514534600000002,12934
12934,RHOV,0.531747607,12935
12935,NFYA,0.723160204,12936
12936,STAR,0.03352716,12937
12937,TRPA1,0.06165983,12938
12938,MX1,0.713523806,12939
12939,POM121L2,0.34425842,12940
12940,PELI2,0.8443073809999999,12941
12941,ABI3,0.329672537,12942
12942,COLGALT2,0.22694882,12943
12943,CDHR2,0.562386883,12944
12944,IFIT3,0.147115353,12945
12945,RNF138,0.16100166900000001,12946
12946,VDR,0.37568663,12947
12947,OPA3,0.587993917,12948
12948,AGTRAP,0.822193271,12949
12949,RAPGEF5,0.554289832,12950
12950,PPP1R12A,0.212784647,12951
12951,ANKRD39,0.7626697840000001,12952
12952,TTC28,0.73572667,12953
12953,TMEM183A,0.532547866,12954
12954,NPFF,0.067307166,12955
12955,KCNJ12,0.444577062,12956
12956,IFI16,0.553343354,12957
12957,LPHN1,0.433488279,12958
12958,B3GALNT2,1.0,12959
12959,TYROBP,0.385266557,12960
12960,UBE3B,0.159901027,12961
12961,RESP18,0.41926594899999997,12962
12962,KHNYN,0.101049579,12963
12963,HEATR2,0.536452856,12964
12964,CTRB1,0.7310859059999999,12965
12965,TWSG1,0.265906415,12966
12966,UMODL1,0.21112589699999998,12967
12967,OR4C11,0.763543132,12968
12968,ZNF816-ZNF321P,1.0,12969
12969,KREMEN1,0.10483223800000001,12970
12970,RGS1,1.0,12971
12971,LEMD1,1.0,12972
12972,TEX37,0.809993379,12973
12973,ZNF213,1.0,12974
12974,WDR36,0.19916531,12975
12975,CTSE,0.70947762,12976
12976,FARS2,0.751987405,12977
12977,IARS2,0.37939018399999996,12978
12978,PNPO,0.5956774979999999,12979
12979,POLR2H,0.656880892,12980
12980,PTCRA,0.223496726,12981
12981,TTI2,0.38163968,12982
12982,CYP3A4,0.7563518090000001,12983
12983,ROR1,0.879636546,12984
12984,TAF1B,0.31100986399999997,12985
12985,PAGE4,0.414879646,12986
12986,C5ORF22,1.0,12987
12987,ARAP1,0.108019226,12988
12988,GLB1,0.189534755,12989
12989,MMAB,0.7205002220000001,12990
12990,NCDN,0.16925443699999998,12991
12991,SCYL2,0.660923764,12992
12992,STOML2,0.7907200390000001,12993
12993,LSM10,0.198719027,12994
12994,CEACAM1,0.05965236,12995
12995,TAS2R42,0.432710276,12996
12996,MZF1,0.760997661,12997
12997,UCHL1,0.090692304,12998
12998,BDKRB2,0.65041642,12999
12999,DTNA,0.486450316,13000
13000,PCDHGA8,0.21312131,13001
13001,C7ORF25,0.57139579,13002
13002,ZNF582,0.22712244399999998,13003
13003,MAPK11,0.24562536699999998,13004
13004,FAM107B,0.67502377,13005
13005,AGK,1.0,13006
13006,SPDYC,1.0,13007
13007,NOS1,0.319810711,13008
13008,DHRS12,0.480287203,13009
13009,HSD3B2,0.673460437,13010
13010,CACNA1I,0.263778592,13011
13011,SLC25A31,0.648031819,13012
13012,RNFT1,0.503237261,13013
13013,TNIP3,0.828599795,13014
13014,GZMK,0.42377364700000003,13015
13015,SERPINB5,0.66003388,13016
13016,SLC10A2,1.0,13017
13017,TEC,0.849578925,13018
13018,SMPDL3A,0.22159165100000003,13019
13019,TCL1B,0.129570265,13020
13020,SLC25A47,0.112106114,13021
13021,CD164,1.0,13022
13022,CDK18,1.0,13023
13023,GABARAPL2,0.681871219,13024
13024,DCAF4L2,0.361126756,13025
13025,RNF186,1.0,13026
13026,SMAP2,0.47241589700000003,13027
13027,OR10Z1,0.531902016,13028
13028,PCDHB15,0.22246886,13029
13029,RANBP2,0.47037971700000003,13030
13030,ZNF45,0.339912954,13031
13031,HIVEP3,0.741156961,13032
13032,NKAIN4,0.293725799,13033
13033,KCNJ16,0.137201253,13034
13034,RAC2,1.0,13035
13035,TMUB2,0.202714373,13036
13036,HCST,0.7062887929999999,13037
13037,MMP15,0.10603704800000001,13038
13038,SLC25A27,0.304639775,13039
13039,ZKSCAN1,0.6745895340000001,13040
13040,STK32C,0.285374957,13041
13041,UGDH,0.6692457860000001,13042
13042,CH25H,0.78145371,13043
13043,GOLGA3,0.9290560290000001,13044
13044,TOR1AIP1,1.0,13045
13045,C17ORF58,0.470318093,13046
13046,PDHA1,0.697344237,13047
13047,SLC27A5,0.080908105,13048
13048,SYT11,0.590334444,13049
13049,FBLN7,0.49729368700000004,13050
13050,CWC25,1.0,13051
13051,ECT2L,0.29072882699999997,13052
13052,TBX20,1.0,13053
13053,TAPBP,0.258658245,13054
13054,DPYSL4,0.228109614,13055
13055,PCDHGA6,0.898939267,13056
13056,OR4X2,0.428414164,13057
13057,TFAP2D,0.665520935,13058
13058,SLC12A2,0.534583049,13059
13059,C2CD3,0.766526442,13060
13060,ATP2B3,0.7444084790000001,13061
13061,MORC1,0.768226285,13062
13062,IL23A,0.7630072659999999,13063
13063,ZNF226,0.09342379199999999,13064
13064,SUSD2,0.905059432,13065
13065,TTC39C,0.5606670579999999,13066
13066,PPP2R5A,1.0,13067
13067,DGKA,0.520377469,13068
13068,TYSND1,0.521923173,13069
13069,IPO8,0.771778654,13070
13070,ADAR,0.6855061170000001,13071
13071,FAM221A,1.0,13072
13072,PHF5A,0.40117797200000005,13073
13073,FEM1A,0.756697211,13074
13074,IBTK,0.73718724,13075
13075,TMEM44,1.0,13076
13076,MND1,0.41409637,13077
13077,ANTXR1,0.432133728,13078
13078,PPIL4,1.0,13079
13079,PPP1R14A,0.497528597,13080
13080,PDZK1,0.284009291,13081
13081,GPR17,0.413381447,13082
13082,SNAPC3,1.0,13083
13083,ZNF382,0.23095674600000002,13084
13084,KCNE1L,1.0,13085
13085,ZNF74,0.59179739,13086
13086,PACS1,0.268090451,13087
13087,HDDC3,0.612451896,13088
13088,BRSK2,0.841209213,13089
13089,DDX31,0.353750151,13090
13090,CCT2,0.43546973,13091
13091,RAB11FIP4,0.7526648159999999,13092
13092,CUL1,0.461036679,13093
13093,GPR1,0.07205329,13094
13094,OLFML2B,0.774368336,13095
13095,AMPD3,0.554024588,13096
13096,CD58,1.0,13097
13097,PPARG,0.073886994,13098
13098,PHTF2,0.20846952600000002,13099
13099,LGSN,1.0,13100
13100,PGPEP1,0.633905635,13101
13101,C4ORF33,0.7412629620000001,13102
13102,SERPINI2,0.8095554340000001,13103
13103,IGFL1,1.0,13104
13104,APOL1,0.645153263,13105
13105,SCUBE1,0.251108583,13106
13106,TEKT1,0.457752351,13107
13107,TBC1D20,0.729274309,13108
13108,TAF6,0.011541198999999999,13109
13109,DNAJB1,0.45061495799999995,13110
13110,CFHR2,0.758831716,13111
13111,LILRB1,0.388136827,13112
13112,SSBP4,0.82669676,13113
13113,SGCE,0.8118627429999999,13114
13114,METTL1,0.572324856,13115
13115,CCSER2,0.28054981100000004,13116
13116,PAQR9,0.064438475,13117
13117,CADM1,0.570600556,13118
13118,MMP28,0.446422053,13119
13119,FOXP4,0.29708816,13120
13120,PLEKHG7,0.416493285,13121
13121,TEX261,0.739409255,13122
13122,BTBD17,0.29982454399999997,13123
13123,NPLOC4,0.13403885699999998,13124
13124,TAT,0.71331671,13125
13125,TSTD2,0.333635636,13126
13126,EDEM2,1.0,13127
13127,ASF1A,0.531747607,13128
13128,MAP1LC3C,1.0,13129
13129,PLEKHG3,0.000633845,13130
13130,FBN2,0.269188238,13131
13131,NSDHL,0.010833688000000001,13132
13132,ZNF619,0.37653696700000006,13133
13133,ENTPD5,0.27457364,13134
13134,ZIC3,0.40286649399999996,13135
13135,PCMTD1,0.690303476,13136
13136,SPECC1L,0.902711453,13137
13137,HMOX2,0.137188834,13138
13138,CATSPERG,0.39087870700000005,13139
13139,XXYLT1,0.36448979,13140
13140,HFM1,0.17984450100000002,13141
13141,MAPK10,0.8016416740000001,13142
13142,SSTR2,0.198268017,13143
13143,FZD3,0.182813355,13144
13144,RIN1,0.435655291,13145
13145,WNT7A,0.548126951,13146
13146,ZBTB3,0.229820494,13147
13147,C15ORF60,0.23916551100000003,13148
13148,HRH1,0.549149682,13149
13149,SFXN2,0.282220437,13150
13150,MANSC1,1.0,13151
13151,ZADH2,1.0,13152
13152,IFI44L,0.298257399,13153
13153,CREB3L1,0.25809715699999997,13154
13154,HAND1,0.264177405,13155
13155,UTS2,0.327901241,13156
13156,MAP3K1,0.01710093,13157
13157,TOMM20,1.0,13158
13158,ZSCAN25,0.307245887,13159
13159,TNKS,0.8101160270000001,13160
13160,LYSMD3,1.0,13161
13161,BBIP1,0.21169357600000002,13162
13162,AP3M1,0.5606614679999999,13163
13163,SYT17,0.184074663,13164
13164,MAD2L1BP,0.8000244409999999,13165
13165,ATP6V1F,0.141159332,13166
13166,GPD2,0.8741223770000001,13167
13167,ACTR3C,1.0,13168
13168,PAK6,0.46981719299999997,13169
13169,DCUN1D2,0.284012311,13170
